BV,seq_len,ti_train,tf_train,ti_test,tf_test,NSE_train,MAE_train,NSE_val,MAE_val,NSE_test,MAE_test,training_finished,epoch,loss_fonction,training_time,nom
A9612010,7,1997-01-07,2004-08-25,2008-06-03,2012-12-31,0.49706852,0.25770128,-1.4140608,0.26114535,-1.5733645,0.30982232,True,101,MAE,11.60414171218872,Emma,,,,,,,,,,,,,,,,
A9612010,15,1997-01-15,2004-08-29,2008-06-05,2012-12-31,0.7583569,0.23922735,-2.5122342,0.30245915,-2.2355716,0.35712528,True,102,NSE,12.704448461532593,Emma,,,,,,,,,,,,,,,,
A9612010,15,1997-01-15,2004-08-29,2008-06-05,2012-12-31,0.6082086,0.22872683,-1.1835752,0.24855377,-1.0653517,0.29156998,True,102,MAE,12.871107816696169,Emma,,,,,,,,,,,,,,,,
A9612010,30,1997-01-30,2004-09-05,2008-06-10,2012-12-31,0.76580596,0.20820762,-1.5798337,0.253372,-1.5816419,0.3062205,True,122,NSE,21.823689937591556,Emma,,,,,,,,,,,,,,,,
A9612010,30,1997-01-30,2004-09-05,2008-06-10,2012-12-31,0.6311722,0.19509819,-1.3914723,0.255579,-1.7393136,0.31230715,True,100,MAE,18.842972993850708,Emma,,,,,,,,,,,,,,,,
A9612010,90,1997-03-31,2004-10-05,2008-06-28,2012-12-31,0.8742386,0.1454485,-0.77910054,0.21513972,-1.0582113,0.29019865,True,197,NSE,92.21990394592284,Emma,,,,,,,,,,,,,,,,
A9612010,90,1997-03-31,2004-10-05,2008-06-28,2012-12-31,0.8502433,0.1397698,-0.7763691,0.20835033,-0.606446,0.25625202,True,155,MAE,73.96278762817383,Emma,,,,,,,,,,,,,,,,
B2130010,7,1997-01-07,2005-01-03,2008-03-16,2012-12-31,0.741577,0.43569195,0.640414,0.39384362,0.6131002,0.40528697,True,194,NSE,25.69955325126648,Emma,,,,,,,,,,,,,,,,
B2130010,7,1997-01-07,2005-01-03,2008-03-16,2012-12-31,0.7092339,0.41579717,0.59626544,0.40632945,0.60314345,0.38865575,True,204,MAE,22.945348501205444,Emma,,,,,,,,,,,,,,,,
B2130010,15,1997-01-15,2005-01-07,2008-03-19,2012-12-31,0.8811937,0.28186935,0.7039827,0.347797,0.72717357,0.32061222,True,145,NSE,18.235756874084476,Emma,,,,,,,,,,,,,,,,
B2130010,15,1997-01-15,2005-01-07,2008-03-19,2012-12-31,0.8464675,0.26924783,0.69851655,0.34701893,0.69982135,0.31428736,True,125,MAE,16.745337963104248,Emma,,,,,,,,,,,,,,,,
B2130010,30,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.95131373,0.18087752,0.77550906,0.3028897,0.7828722,0.27878803,True,178,NSE,34.4035542011261,Emma,,,,,,,,,,,,,,,,
B2130010,30,1997-01-30,2005-01-15,2008-03-23,2012-12-31,0.922808,0.14671639,0.8070479,0.27394366,0.80389065,0.24961782,True,174,MAE,32.74682259559631,Emma,,,,,,,,,,,,,,,,
B2130010,90,1997-03-31,2005-02-14,2008-04-10,2012-12-31,0.9725075,0.12747014,0.7847712,0.25818667,0.8409573,0.22380286,True,225,NSE,111.47870874404909,Emma,,,,,,,,,,,,,,,,
B2130010,90,1997-03-31,2005-02-14,2008-04-10,2012-12-31,0.9219358,0.13192844,0.84317374,0.24856003,0.85093135,0.21175359,True,144,MAE,71.59844446182251,Emma,,,,,,,,,,,,,,,,
B5572010,7,1997-01-07,2005-01-11,2008-03-21,2012-12-31,0.82262737,0.46829617,0.7748784,0.4113079,0.6215629,0.44200325,True,179,NSE,20.29560685157776,Emma,,,,,,,,,,,,,,,,
B5572010,7,1997-01-07,2005-01-11,2008-03-21,2012-12-31,0.82941866,0.4276082,0.7404725,0.42174038,0.5829184,0.44032583,True,223,MAE,26.529761791229248,Emma,,,,,,,,,,,,,,,,
B5572010,15,1997-01-15,2005-01-15,2008-03-24,2012-12-31,0.91821355,0.31650808,0.8008876,0.3752144,0.621233,0.429792,True,169,NSE,22.521939754486084,Emma,,,,,,,,,,,,,,,,
B5572010,15,1997-01-15,2005-01-15,2008-03-24,2012-12-31,0.8883547,0.3228935,0.81617117,0.3630664,0.67008036,0.38940135,True,152,MAE,18.88404965400696,Emma,,,,,,,,,,,,,,,,
B5572010,30,1997-01-30,2005-01-23,2008-03-28,2012-12-31,0.93805104,0.2543867,0.8282274,0.33906567,0.73017275,0.35925248,True,139,NSE,26.545838117599487,Emma,,,,,,,,,,,,,,,,
B5572010,30,1997-01-30,2005-01-23,2008-03-28,2012-12-31,0.94457215,0.2156335,0.82455003,0.35194582,0.6929387,0.38511178,True,146,MAE,27.979294061660767,Emma,,,,,,,,,,,,,,,,
B5572010,90,1997-03-31,2005-02-22,2008-04-15,2012-12-31,0.95921355,0.19638784,0.85798204,0.3171207,0.7676985,0.3373708,True,142,NSE,69.96378254890442,Emma,,,,,,,,,,,,,,,,
B5572010,90,1997-03-31,2005-02-22,2008-04-15,2012-12-31,0.9524207,0.18164504,0.84758127,0.3165928,0.7190463,0.37557125,True,131,MAE,65.21024680137634,Emma,,,,,,,,,,,,,,,,
E3518510,7,1997-01-07,2004-12-29,2008-02-27,2012-12-30,0.31182915,0.44021907,0.13609391,0.31883833,0.40551454,0.33102703,True,115,NSE,13.642853021621704,Emma,,,,,,,,,,,,,,,,
E3518510,7,1997-01-07,2004-12-29,2008-02-27,2012-12-30,0.29171032,0.39124948,0.059582055,0.3128441,0.2697773,0.35244024,True,139,MAE,13.94295859336853,Emma,,,,,,,,,,,,,,,,
E3518510,15,1997-01-15,2005-01-03,2008-03-01,2012-12-30,0.44321114,0.37792417,0.19718856,0.2897076,0.36480904,0.32741106,True,121,NSE,14.10833501815796,Emma,,,,,,,,,,,,,,,,
E3518510,15,1997-01-15,2005-01-03,2008-03-01,2012-12-30,0.54712945,0.28598514,-0.009443283,0.32620054,0.13405514,0.37806922,True,119,MAE,13.775070905685425,Emma,,,,,,,,,,,,,,,,
E3518510,30,1997-01-30,2005-01-11,2008-03-05,2012-12-30,0.49360353,0.3580349,0.24229467,0.2800825,0.41924715,0.31920746,True,219,NSE,39.98617744445801,Emma,,,,,,,,,,,,,,,,
E3518510,30,1997-01-30,2005-01-11,2008-03-05,2012-12-30,0.8264446,0.15808813,-0.13529587,0.34130117,0.09945148,0.39859504,True,142,MAE,25.907142877578732,Emma,,,,,,,,,,,,,,,,
E3518510,90,1997-03-31,2005-02-10,2008-03-23,2012-12-30,0.9135891,0.120810576,0.36404616,0.27199855,0.6191122,0.23774326,True,133,NSE,64.9851005077362,Emma,,,,,,,,,,,,,,,,
E3518510,90,1997-03-31,2005-02-10,2008-03-23,2012-12-30,0.8968693,0.079595804,0.26263082,0.2606157,0.57951534,0.23893014,True,185,MAE,90.35907077789308,Emma,,,,,,,,,,,,,,,,
H1503910,7,1997-01-07,2004-12-02,2008-03-05,2012-12-31,0.14273739,0.3205655,-2.6966398,0.315355,-0.57487214,0.28570366,True,99,NSE,19.667024850845337,Emma,,,,,,,,,,,,,,,,
H1503910,7,1997-01-07,2004-12-02,2008-03-05,2012-12-31,0.108744025,0.30413738,-4.0690928,0.34800792,-1.1476333,0.30855575,True,155,MAE,22.763301134109497,Emma,,,,,,,,,,,,,,,,
H1503910,15,1997-01-15,2004-12-06,2008-03-07,2012-12-31,0.39535815,0.25915897,-3.675713,0.34039852,-0.92682385,0.3015952,True,115,NSE,19.262534141540527,Emma,,,,,,,,,,,,,,,,
H1503910,15,1997-01-15,2004-12-06,2008-03-07,2012-12-31,0.34647906,0.24051638,-3.6638346,0.31064615,-1.1117604,0.28284538,True,115,MAE,19.56549859046936,Emma,,,,,,,,,,,,,,,,
H1503910,30,1997-01-30,2004-12-14,2008-03-11,2012-12-31,0.70883656,0.16454948,-3.395649,0.29659364,-0.48040605,0.24354145,True,99,NSE,20.935691595077515,Emma,,,,,,,,,,,,,,,,
H1503910,30,1997-01-30,2004-12-14,2008-03-11,2012-12-31,0.5949044,0.17068925,-5.1620007,0.33461338,-1.3505349,0.28374937,True,117,MAE,25.66256427764893,Emma,,,,,,,,,,,,,,,,
H1503910,90,1997-03-31,2005-01-15,2008-03-29,2012-12-31,0.8155755,0.11536001,-3.89188,0.35550493,-0.6493945,0.24587722,True,100,NSE,53.144991636276245,Emma,,,,,,,,,,,,,,,,
